channel,account_id,type_value,value,total,account_display_name
facebook,194524047995596,average_engagement_per_post,1603.9478105906314,451750.9478105906,เกมถูกบอกด้วย v.2
facebook,858578544189950,fan,451028.0,451273.19710467703,น่าแดกไหมล่ะมึง
facebook,858578544189950,average_engagement_per_post,245.19710467706014,451273.19710467703,น่าแดกไหมล่ะมึง
facebook,883134715089487,fan,450676.0,451086.74724790844,Wherever I Go
facebook,883134715089487,average_engagement_per_post,410.7472479084104,451086.74724790844,Wherever I Go
facebook,457251584288889,fan,450741.0,450906.8342926386,KRUA.CO by sangdad
facebook,457251584288889,average_engagement_per_post,165.83429263859438,450906.8342926386,KRUA.CO by sangdad
facebook,198116547423222,fan,449351.0,449556.6456830601,Walker Talker : เดินทางเล่าเรื่อง
facebook,198116547423222,average_engagement_per_post,205.6456830601093,449556.6456830601,Walker Talker : เดินทางเล่าเรื่อง
facebook,203974923512519,fan,446829.0,448832.0826709062,โคตรคูล
facebook,203974923512519,average_engagement_per_post,2003.0826709062003,448832.0826709062,โคตรคูล
facebook,951654351553736,fan,443535.0,446634.2517006803,Gutjang's Life - โลกของกัสจัง
facebook,951654351553736,average_engagement_per_post,3099.2517006802723,446634.2517006803,Gutjang's Life - โลกของกัสจัง
facebook,381712571881735,fan,445209.0,445781.5526641884,MacThai
facebook,381712571881735,average_engagement_per_post,572.552664188352,445781.5526641884,MacThai
facebook,210255092638960,fan,444586.0,445648.4580181543,JUST ดู IT.
facebook,210255092638960,average_engagement_per_post,1062.4580181543117,445648.4580181543,JUST ดู IT.
facebook,263587187118760,fan,436594.0,444382.6072423398,Pixel Crazy 8bit
facebook,263587187118760,average_engagement_per_post,7788.607242339833,444382.6072423398,Pixel Crazy 8bit
facebook,133050930458942,fan,441535.0,444165.59151193633,Infectious ง่ายนิดเดียว
facebook,133050930458942,average_engagement_per_post,2630.5915119363394,444165.59151193633,Infectious ง่ายนิดเดียว
facebook,373126439385389,fan,442184.0,443449.7709750567,ฮาคนเมือง
facebook,373126439385389,average_engagement_per_post,1265.7709750566894,443449.7709750567,ฮาคนเมือง
facebook,268004687041618,fan,425664.0,440300.6807511737,กิต งายย
facebook,268004687041618,average_engagement_per_post,14636.68075117371,440300.6807511737,กิต งายย
facebook,350706058306305,fan,438647.0,438773.11069082224,พยูนบูด ตะลุยกิน
facebook,350706058306305,average_engagement_per_post,126.1106908222178,438773.11069082224,พยูนบูด ตะลุยกิน
facebook,169838760031293,fan,436779.0,437638.4728310502,นายแพทย์ประเสริฐ ผลิตผลการพิมพ์
facebook,169838760031293,average_engagement_per_post,859.4728310502284,437638.4728310502,นายแพทย์ประเสริฐ ผลิตผลการพิมพ์
facebook,1514554848849607,fan,434696.0,434872.71708015265,บันทึกคนขี้เที่ยว
facebook,1514554848849607,average_engagement_per_post,176.71708015267177,434872.71708015265,บันทึกคนขี้เที่ยว
facebook,1686540851564087,fan,432248.0,432288.16028368793,Hang Review
facebook,1686540851564087,average_engagement_per_post,40.16028368794326,432288.16028368793,Hang Review
facebook,1523107561151019,fan,430399.0,431607.4258385744,Environman
facebook,1523107561151019,average_engagement_per_post,1208.4258385744236,431607.4258385744,Environman
facebook,813653385409558,fan,429275.0,431473.6458333333,รักลูกนะ
facebook,813653385409558,average_engagement_per_post,2198.6458333333335,431473.6458333333,รักลูกนะ
facebook,380020905488161,fan,428385.0,429598.9972688256,greatbiker.com
facebook,380020905488161,average_engagement_per_post,1213.997268825595,429598.9972688256,greatbiker.com
facebook,1399068520368293,fan,426962.0,428505.20802919706,Zbing
facebook,1399068520368293,average_engagement_per_post,1543.2080291970804,428505.20802919706,Zbing
facebook,779283512205398,fan,424852.0,428206.11,Gamgy makeup
facebook,779283512205398,average_engagement_per_post,3354.11,428206.11,Gamgy makeup
facebook,763239420383852,fan,427218.0,427715.19763575913,Money Buffalo
facebook,763239420383852,average_engagement_per_post,497.19763575914294,427715.19763575913,Money Buffalo
facebook,348759832231665,fan,419764.0,426147.3154929578,อร่อยพุง
facebook,348759832231665,average_engagement_per_post,6383.315492957747,426147.3154929578,อร่อยพุง
facebook,1834296153485888,fan,424263.0,425838.4498269896,ลืมป่วย
facebook,1834296153485888,average_engagement_per_post,1575.4498269896194,425838.4498269896,ลืมป่วย
facebook,1280445142063956,fan,421137.0,425366.81055104657,Edward10516 : เอ็ดเวิร์ด
facebook,1280445142063956,average_engagement_per_post,4229.810551046561,425366.81055104657,Edward10516 : เอ็ดเวิร์ด
facebook,511585615610016,fan,418826.0,423610.8844265953,วิวาทะ V2
facebook,511585615610016,average_engagement_per_post,4784.88442659527,423610.8844265953,วิวาทะ V2
facebook,209292052747207,fan,423212.0,423434.18803418806,เที่ยวจนไม่มีจะแดก
facebook,209292052747207,average_engagement_per_post,222.18803418803418,423434.18803418806,เที่ยวจนไม่มีจะแดก
facebook,621670254863123,fan,412890.0,422350.2962962963,พลอยเรียนจบแล้วทำไรต่อ?
facebook,621670254863123,average_engagement_per_post,9460.296296296296,422350.2962962963,พลอยเรียนจบแล้วทำไรต่อ?
facebook,217524675086411,fan,422096.0,422115.52420051856,Review Your Living รู้จริงเรื่องที่อยู่อาศัย
facebook,217524675086411,average_engagement_per_post,19.524200518582543,422115.52420051856,Review Your Living รู้จริงเรื่องที่อยู่อาศัย
facebook,528546347331927,fan,419350.0,420033.35049642116,วิ ศ ว ะ พ า เ ที่ ย ว
facebook,528546347331927,average_engagement_per_post,683.3504964211498,420033.35049642116,วิ ศ ว ะ พ า เ ที่ ย ว
facebook,591075960918555,fan,416106.0,417680.7591522158,สุธีรา เอื้อไพโรจน์กิจ
facebook,591075960918555,average_engagement_per_post,1574.7591522157995,417680.7591522158,สุธีรา เอื้อไพโรจน์กิจ
facebook,138959932830440,fan,416730.0,417224.48162939295,Mao-Investor
facebook,138959932830440,average_engagement_per_post,494.48162939297123,417224.48162939295,Mao-Investor
facebook,353499634746322,fan,417056.0,417162.3120978121,ใครสอนให้โพสรูปของกินตอนดึกกกก
facebook,353499634746322,average_engagement_per_post,106.31209781209782,417162.3120978121,ใครสอนให้โพสรูปของกินตอนดึกกกก
facebook,675902419124100,fan,412071.0,412362.8542600897,ECU=SHOP
facebook,675902419124100,average_engagement_per_post,291.8542600896861,412362.8542600897,ECU=SHOP
facebook,180118655367662,fan,411035.0,411163.0434422838,นิตยสารชีวจิต
facebook,180118655367662,average_engagement_per_post,128.0434422838229,411163.0434422838,นิตยสารชีวจิต
facebook,1895607884042588,fan,409415.0,410928.0643274854,Doyser
facebook,1895607884042588,average_engagement_per_post,1513.06432748538,410928.0643274854,Doyser
facebook,268152116558269,fan,406406.0,409265.2821256039,Money Coach
facebook,268152116558269,average_engagement_per_post,2859.2821256038646,409265.2821256039,Money Coach
facebook,148037605886705,fan,397350.0,409194.57175925927,Djpetjah
facebook,148037605886705,average_engagement_per_post,11844.57175925926,409194.57175925927,Djpetjah
facebook,1575528846002432,fan,405759.0,408591.15891800507,เกมเมอร์อมตีน
facebook,1575528846002432,average_engagement_per_post,2832.158918005072,408591.15891800507,เกมเมอร์อมตีน
facebook,338168172869227,fan,407757.0,407932.14723258704,iPhone-Droid.net
facebook,338168172869227,average_engagement_per_post,175.14723258706468,407932.14723258704,iPhone-Droid.net
facebook,1737230072963430,fan,403548.0,407848.3753047469,เอ็ม รถซิ่งไทยแลนด์
facebook,1737230072963430,average_engagement_per_post,4300.375304746881,407848.3753047469,เอ็ม รถซิ่งไทยแลนด์
facebook,380896402315879,fan,406403.0,407252.13632119517,นักรีวิวสมัครเล่น
facebook,380896402315879,average_engagement_per_post,849.1363211951448,407252.13632119517,นักรีวิวสมัครเล่น
facebook,1288604781196223,fan,405838.0,406964.2158498436,เมริรีวิว
facebook,1288604781196223,average_engagement_per_post,1126.215849843587,406964.2158498436,เมริรีวิว
facebook,1239035602861668,fan,404395.0,405395.00476190477,ชะนีพีชชี่ & สตีเฟ่นโอปป้า
facebook,1239035602861668,average_engagement_per_post,1000.004761904762,405395.00476190477,ชะนีพีชชี่ & สตีเฟ่นโอปป้า
facebook,1441929199357522,fan,404896.0,404923.5533272562,MadooJapan
facebook,1441929199357522,average_engagement_per_post,27.553327256153146,404923.5533272562,MadooJapan
facebook,137128806208,fan,402694.0,402773.7224489796,fluke - alwaysfluke.com
facebook,137128806208,average_engagement_per_post,79.72244897959183,402773.7224489796,fluke - alwaysfluke.com
facebook,1844182165823103,fan,401294.0,402213.7595419847,ก๊อบแก๊บรีวิว
facebook,1844182165823103,average_engagement_per_post,919.7595419847328,402213.7595419847,ก๊อบแก๊บรีวิว
facebook,137785233052025,fan,395542.0,401476.0910326087,Hehaa TV
facebook,137785233052025,average_engagement_per_post,5934.091032608696,401476.0910326087,Hehaa TV
facebook,1700670990258816,fan,395965.0,399705.95728451567,น้องง
facebook,1700670990258816,average_engagement_per_post,3740.9572845156367,399705.95728451567,น้องง
facebook,510633088998562,fan,398514.0,399187.7556615018,ลุงอ้วน กินกะเที่ยว
facebook,510633088998562,average_engagement_per_post,673.7556615017878,399187.7556615018,ลุงอ้วน กินกะเที่ยว
facebook,132219823544238,fan,397296.0,398558.0788485607,mintchyy
facebook,132219823544238,average_engagement_per_post,1262.0788485607009,398558.0788485607,mintchyy
facebook,320909188027616,fan,393596.0,395250.8446115288,อะไรอะไรก็ครู
facebook,320909188027616,average_engagement_per_post,1654.844611528822,395250.8446115288,อะไรอะไรก็ครู
facebook,348811465219019,fan,392924.0,394238.54688243696,PADIE
facebook,348811465219019,average_engagement_per_post,1314.5468824369348,394238.54688243696,PADIE
facebook,829670800510908,fan,394139.0,394236.8236658933,หนีนายเที่ยว
facebook,829670800510908,average_engagement_per_post,97.82366589327147,394236.8236658933,หนีนายเที่ยว
facebook,104373836814667,fan,392856.0,393927.87441860465,ชีวิตติดเหล็ก ผอมชัวร์
facebook,104373836814667,average_engagement_per_post,1071.874418604651,393927.87441860465,ชีวิตติดเหล็ก ผอมชัวร์
facebook,170221893017119,fan,393755.0,393877.4338575393,SpecPhone
facebook,170221893017119,average_engagement_per_post,122.43385753931545,393877.4338575393,SpecPhone
facebook,1307984479287561,fan,392932.0,393085.70671231457,Parents One
facebook,1307984479287561,average_engagement_per_post,153.70671231455546,393085.70671231457,Parents One
facebook,191404527567567,fan,392115.0,392317.5416832868,เที่ยวเอง
facebook,191404527567567,average_engagement_per_post,202.54168328679697,392317.5416832868,เที่ยวเอง
facebook,9378497097,fan,389210.0,389351.50275807723,Greenpeace Thailand
facebook,9378497097,average_engagement_per_post,141.50275807722616,389351.50275807723,Greenpeace Thailand
facebook,2005167512934073,fan,388944.0,389032.04639175255,เที่ยวเก่ง
facebook,2005167512934073,average_engagement_per_post,88.04639175257732,389032.04639175255,เที่ยวเก่ง
facebook,354946101195040,fan,383735.0,383824.7135960334,กิน@หาดใหญ่
facebook,354946101195040,average_engagement_per_post,89.71359603340292,383824.7135960334,กิน@หาดใหญ่
facebook,399764716751808,fan,382849.0,383066.9138381201,Yuriukuri
facebook,399764716751808,average_engagement_per_post,217.91383812010443,383066.9138381201,Yuriukuri
facebook,1559823787669231,fan,379721.0,382043.6785930867,จอห์น ไรเดอร์ - John Rider
facebook,1559823787669231,average_engagement_per_post,2322.678593086719,382043.6785930867,จอห์น ไรเดอร์ - John Rider
facebook,542471519255175,fan,376862.0,381315.29151732376,Mojiko
facebook,542471519255175,average_engagement_per_post,4453.291517323775,381315.29151732376,Mojiko
facebook,1501588676783760,fan,377167.0,380220.6113074205,วินทร์ เลียววาริณ
facebook,1501588676783760,average_engagement_per_post,3053.6113074204945,380220.6113074205,วินทร์ เลียววาริณ
facebook,257018124447871,fan,374031.0,379880.21302428254,Ninja And The Gang
facebook,257018124447871,average_engagement_per_post,5849.213024282561,379880.21302428254,Ninja And The Gang
facebook,417446855129994,fan,379248.0,379387.3862487361,เพนกวิ้นรีวิว GuinHungry
facebook,417446855129994,average_engagement_per_post,139.38624873609706,379387.3862487361,เพนกวิ้นรีวิว GuinHungry
facebook,616175001768977,fan,377881.0,379059.73801002145,aomMONEY
facebook,616175001768977,average_engagement_per_post,1178.7380100214746,379059.73801002145,aomMONEY
facebook,226206701063477,fan,378796.0,378890.44161358813,เที่ยวก่อนตาย Bucket list TH
facebook,226206701063477,average_engagement_per_post,94.4416135881104,378890.44161358813,เที่ยวก่อนตาย Bucket list TH
facebook,1241962762586227,fan,377992.0,378392.65743944637,รีวิวไม่จำกัด
facebook,1241962762586227,average_engagement_per_post,400.65743944636677,378392.65743944637,รีวิวไม่จำกัด
facebook,242680179144366,fan,375491.0,375731.35811836115,nuttaputch.com
facebook,242680179144366,average_engagement_per_post,240.35811836115326,375731.35811836115,nuttaputch.com
facebook,1192557244094483,fan,374548.0,374657.4732572877,โดดงานไป
facebook,1192557244094483,average_engagement_per_post,109.47325728770596,374657.4732572877,โดดงานไป
facebook,331394447302302,fan,371814.0,374562.9004329004,Billion Mindset
facebook,331394447302302,average_engagement_per_post,2748.900432900433,374562.9004329004,Billion Mindset
facebook,420670128068585,fan,372780.0,373100.3569739953,ครูนกเล็ก
facebook,420670128068585,average_engagement_per_post,320.35697399527186,373100.3569739953,ครูนกเล็ก
facebook,836424516538289,fan,367424.0,372924.9874213837,ZuvapitSnap
facebook,836424516538289,average_engagement_per_post,5500.987421383647,372924.9874213837,ZuvapitSnap
facebook,114518109274672,fan,368947.0,370381.0403135498,หมอเวร
facebook,114518109274672,average_engagement_per_post,1434.040313549832,370381.0403135498,หมอเวร
facebook,332977620507759,fan,368889.0,370346.91640454874,ตุ๊ดส์review
facebook,332977620507759,average_engagement_per_post,1457.916404548754,370346.91640454874,ตุ๊ดส์review
facebook,433483446788277,fan,369365.0,369487.96236933797,ไปไง มาไง
facebook,433483446788277,average_engagement_per_post,122.9623693379791,369487.96236933797,ไปไง มาไง
facebook,1095947270526247,fan,368120.0,368403.9343416982,กิน เที่ยว ถ่าย
facebook,1095947270526247,average_engagement_per_post,283.93434169817806,368403.9343416982,กิน เที่ยว ถ่าย
facebook,350550165025924,fan,367277.0,368142.42654028436,JewJew Sippothai
facebook,350550165025924,average_engagement_per_post,865.4265402843602,368142.42654028436,JewJew Sippothai
facebook,339207546173031,fan,365468.0,365701.57583130576,Palapilii Thailand
facebook,339207546173031,average_engagement_per_post,233.5758313057583,365701.57583130576,Palapilii Thailand
facebook,251229325209149,fan,361187.0,364653.5405610311,MUJI SAMA むじ さま
facebook,251229325209149,average_engagement_per_post,3466.540561031084,364653.5405610311,MUJI SAMA むじ さま
facebook,733185783695420,fan,350709.0,364620.18947368424,กายหงิด
facebook,733185783695420,average_engagement_per_post,13911.189473684211,364620.18947368424,กายหงิด
facebook,491943024168211,fan,361935.0,361970.18377823406,เห็นแล้วหิว by Wongnai
facebook,491943024168211,average_engagement_per_post,35.18377823408624,361970.18377823406,เห็นแล้วหิว by Wongnai
facebook,168327770030767,fan,351534.0,359379.6220095694,BoomTharis
facebook,168327770030767,average_engagement_per_post,7845.622009569378,359379.6220095694,BoomTharis
facebook,1602409803365379,fan,358071.0,359370.09494949493,เรียกผมว่ามนุษย์เงินเดือน
facebook,1602409803365379,average_engagement_per_post,1299.0949494949496,359370.09494949493,เรียกผมว่ามนุษย์เงินเดือน
facebook,267619780327038,fan,358847.0,359012.1047297297,กูเที่ยวไปเรื่อย
facebook,267619780327038,average_engagement_per_post,165.10472972972974,359012.1047297297,กูเที่ยวไปเรื่อย
facebook,299528675550,fan,356819.0,357510.8545532096,iLaw
facebook,299528675550,average_engagement_per_post,691.8545532096396,357510.8545532096,iLaw
facebook,566595730074058,fan,356461.0,356645.8065976714,Fiercebook
facebook,566595730074058,average_engagement_per_post,184.8065976714101,356645.8065976714,Fiercebook
facebook,536994529820937,fan,355893.0,356073.6873156342,พาวัวไปล่าม
facebook,536994529820937,average_engagement_per_post,180.6873156342183,356073.6873156342,พาวัวไปล่าม
facebook,211285206449377,fan,348032.0,355453.11911764706,MONEYLAND
facebook,211285206449377,average_engagement_per_post,7421.119117647058,355453.11911764706,MONEYLAND
facebook,290850534699433,fan,354908.0,355285.24126172205,FINSTREET
facebook,290850534699433,average_engagement_per_post,377.24126172208014,355285.24126172205,FINSTREET
facebook,209241112930017,fan,354486.0,354941.5987654321,เกิดมาใช้ตัง
facebook,209241112930017,average_engagement_per_post,455.5987654320988,354941.5987654321,เกิดมาใช้ตัง
facebook,1810177219309153,fan,352205.0,353789.2670226969,ครูฝ้าย Easy English
facebook,1810177219309153,average_engagement_per_post,1584.2670226969292,353789.2670226969,ครูฝ้าย Easy English
facebook,1691548901060439,fan,352031.0,352788.1079136691,ครูชัย M.I.B Marketing In Black
facebook,1691548901060439,average_engagement_per_post,757.1079136690647,352788.1079136691,ครูชัย M.I.B Marketing In Black
facebook,1663369887236712,fan,352540.0,352634.3036709591,กินตามโปร
facebook,1663369887236712,average_engagement_per_post,94.30367095906207,352634.3036709591,กินตามโปร
facebook,155721951556,fan,351792.0,352144.53623188403,Thailand Investment Forum
facebook,155721951556,average_engagement_per_post,352.536231884058,352144.53623188403,Thailand Investment Forum
facebook,1783683481865948,fan,351039.0,351339.1731160896,โตมากับหนัง
facebook,1783683481865948,average_engagement_per_post,300.173116089613,351339.1731160896,โตมากับหนัง
facebook,1512997169009279,fan,350631.0,350849.63902989286,Foodyoucaneat เรากินได้ คุณก็กินได้
facebook,1512997169009279,average_engagement_per_post,218.639029892837,350849.63902989286,Foodyoucaneat เรากินได้ คุณก็กินได้
facebook,721275514677945,fan,349894.0,350773.46774193546,เที่ยวทั้งบ้าน
facebook,721275514677945,average_engagement_per_post,879.4677419354839,350773.46774193546,เที่ยวทั้งบ้าน
facebook,1891237511103563,fan,349988.0,350036.88210961735,หาเรื่องเที่ยว
facebook,1891237511103563,average_engagement_per_post,48.88210961737332,350036.88210961735,หาเรื่องเที่ยว
facebook,155319061275802,fan,344308.0,347463.64088050317,พี่แว่น
facebook,155319061275802,average_engagement_per_post,3155.6408805031447,347463.64088050317,พี่แว่น
facebook,854546371318792,fan,341334.0,341568.85778275476,Couple Travel พาแฟนไปไหนดี
facebook,854546371318792,average_engagement_per_post,234.85778275475923,341568.85778275476,Couple Travel พาแฟนไปไหนดี
facebook,102327316900280,fan,339946.0,341171.8761706556,เจ้าตัวเล็ก
facebook,102327316900280,average_engagement_per_post,1225.8761706555672,341171.8761706556,เจ้าตัวเล็ก
facebook,204582702917125,fan,340451.0,340563.125,English.Today (เรียนภาษาอังกฤษวันละคำ)
facebook,204582702917125,average_engagement_per_post,112.125,340563.125,English.Today (เรียนภาษาอังกฤษวันละคำ)
facebook,1549212705401384,fan,337952.0,338765.21314237575,Piyapeauty Makeup
facebook,1549212705401384,average_engagement_per_post,813.2131423757371,338765.21314237575,Piyapeauty Makeup
facebook,683069925165461,fan,338463.0,338605.57688808005,เล่นกับลูก
facebook,683069925165461,average_engagement_per_post,142.5768880800728,338605.57688808005,เล่นกับลูก
facebook,1678513078861450,fan,316687.0,337787.623853211,กินได้อร่อยด้วย
facebook,1678513078861450,average_engagement_per_post,21100.623853211007,337787.623853211,กินได้อร่อยด้วย
facebook,1905635559749528,fan,337690.0,337712.3587952859,หมีพุงกลม
facebook,1905635559749528,average_engagement_per_post,22.358795285901355,337712.3587952859,หมีพุงกลม
facebook,516983368410567,fan,334777.0,335533.54654654657,Teacher Greg
facebook,516983368410567,average_engagement_per_post,756.5465465465466,335533.54654654657,Teacher Greg
facebook,450586478616173,fan,333598.0,334705.03441011236,อยากไปเที่ยว
facebook,450586478616173,average_engagement_per_post,1107.0344101123596,334705.03441011236,อยากไปเที่ยว
facebook,177065655768254,fan,333928.0,334376.787037037,Thiskk
facebook,177065655768254,average_engagement_per_post,448.787037037037,334376.787037037,Thiskk
facebook,1674865326152649,fan,327601.0,334041.49127704115,สี่สหาย สายเหน่อ
facebook,1674865326152649,average_engagement_per_post,6440.491277041172,334041.49127704115,สี่สหาย สายเหน่อ
facebook,224551534596,fan,332778.0,333013.82817705855,notebookspec
facebook,224551534596,average_engagement_per_post,235.82817705854356,333013.82817705855,notebookspec
facebook,1436860363229411,fan,331697.0,331840.1976617133,Paidonnnn ไปโดนนนน - Eat Trip Snap
facebook,1436860363229411,average_engagement_per_post,143.19766171328672,331840.1976617133,Paidonnnn ไปโดนนนน - Eat Trip Snap
facebook,125837970785202,fan,330974.0,331620.79213759216,DroidSans
facebook,125837970785202,average_engagement_per_post,646.7921375921376,331620.79213759216,DroidSans
facebook,289718504411335,fan,330349.0,330697.62703889585,ผมม้าพาเที่ยว
facebook,289718504411335,average_engagement_per_post,348.62703889585947,330697.62703889585,ผมม้าพาเที่ยว
facebook,180079542045657,fan,326502.0,330490.1696969697,Kanomroo
facebook,180079542045657,average_engagement_per_post,3988.169696969697,330490.1696969697,Kanomroo
facebook,440402912665055,fan,329099.0,330488.8045947341,Nawapol Thamrongrattanarit
facebook,440402912665055,average_engagement_per_post,1389.804594734125,330488.8045947341,Nawapol Thamrongrattanarit
facebook,1110156975701916,fan,328849.0,328950.91414073977,ชิลดี
facebook,1110156975701916,average_engagement_per_post,101.91414073975163,328950.91414073977,ชิลดี
facebook,1544329662449974,fan,328311.0,328406.67401129944,Chobrod.com
facebook,1544329662449974,average_engagement_per_post,95.67401129943502,328406.67401129944,Chobrod.com
facebook,131495136994,fan,327033.0,327320.735,Techhub
facebook,131495136994,average_engagement_per_post,287.735,327320.735,Techhub
facebook,264859813692939,fan,323869.0,327054.10242490045,พี่โบน
facebook,264859813692939,average_engagement_per_post,3185.1024249004704,327054.10242490045,พี่โบน
facebook,333136350054518,fan,326130.0,326207.8647249191,Sanook Money
facebook,333136350054518,average_engagement_per_post,77.86472491909385,326207.8647249191,Sanook Money
facebook,114684511887112,fan,325805.0,325995.89545454545,แมงเม่าคลับ แบ่งปันความรู้ในการเล่นหุ้น
facebook,114684511887112,average_engagement_per_post,190.89545454545456,325995.89545454545,แมงเม่าคลับ แบ่งปันความรู้ในการเล่นหุ้น
facebook,493203527817609,fan,324115.0,325316.5422459893,ลงทุนเกิร์ล
facebook,493203527817609,average_engagement_per_post,1201.5422459893048,325316.5422459893,ลงทุนเกิร์ล
facebook,369540316568629,fan,324011.0,324068.8254504505,เป็ดพาไป
facebook,369540316568629,average_engagement_per_post,57.825450450450454,324068.8254504505,เป็ดพาไป
facebook,198145357431544,fan,323029.0,323695.94436619716,Dao’s Healthy Diary
facebook,198145357431544,average_engagement_per_post,666.9443661971831,323695.94436619716,Dao’s Healthy Diary
facebook,316782051807271,fan,322307.0,322416.56194387405,ไม่กี่บาท
facebook,316782051807271,average_engagement_per_post,109.56194387405887,322416.56194387405,ไม่กี่บาท
facebook,875116482499793,fan,321687.0,321800.3578569197,กินกับนอน by PPowder
facebook,875116482499793,average_engagement_per_post,113.35785691971259,321800.3578569197,กินกับนอน by PPowder
facebook,145843712843091,fan,319666.0,319766.3151171043,รีวิวไม่หยุด
facebook,145843712843091,average_engagement_per_post,100.31511710432932,319766.3151171043,รีวิวไม่หยุด
facebook,227943817574990,fan,319006.0,319082.2545338848,TravelHolic ชีวิตติดเที่ยว
facebook,227943817574990,average_engagement_per_post,76.25453388482342,319082.2545338848,TravelHolic ชีวิตติดเที่ยว
facebook,156320811194,fan,317009.0,317046.79925650556,ท่องเที่ยวชิลชิล
facebook,156320811194,average_engagement_per_post,37.79925650557621,317046.79925650556,ท่องเที่ยวชิลชิล
facebook,215052905365961,fan,314198.0,315270.4366960054,Mission To The Moon
facebook,215052905365961,average_engagement_per_post,1072.4366960054165,315270.4366960054,Mission To The Moon
facebook,287839984997170,fan,311489.0,314006.5461638492,Bacon Time
facebook,287839984997170,average_engagement_per_post,2517.5461638491547,314006.5461638492,Bacon Time
facebook,877088239047591,fan,312994.0,313941.5773944621,English Fit and Firm
facebook,877088239047591,average_engagement_per_post,947.5773944620971,313941.5773944621,English Fit and Firm
facebook,190601624648713,fan,311565.0,312503.90476190473,Loukgolf's English Room
facebook,190601624648713,average_engagement_per_post,938.9047619047619,312503.90476190473,Loukgolf's English Room
facebook,324147087670728,fan,312063.0,312136.4149849721,เที่ยววนไป
facebook,324147087670728,average_engagement_per_post,73.41498497209102,312136.4149849721,เที่ยววนไป
facebook,183837595058799,fan,308523.0,311390.2876712329,Headlightmag.com
facebook,183837595058799,average_engagement_per_post,2867.2876712328766,311390.2876712329,Headlightmag.com
facebook,334834146875605,fan,309312.0,309601.0498026116,เที่ยวไหมครับ
facebook,334834146875605,average_engagement_per_post,289.04980261160034,309601.0498026116,เที่ยวไหมครับ
facebook,387766624666267,fan,308895.0,309049.02553353657,กินไม่เกิน 100
facebook,387766624666267,average_engagement_per_post,154.02553353658536,309049.02553353657,กินไม่เกิน 100
facebook,1688006258127789,fan,303637.0,308268.09706959705,Attempt Z
facebook,1688006258127789,average_engagement_per_post,4631.09706959707,308268.09706959705,Attempt Z
facebook,389569217869754,fan,306337.0,307654.375,Blackshuffle
facebook,389569217869754,average_engagement_per_post,1317.375,307654.375,Blackshuffle
facebook,140168069445927,fan,305780.0,306433.7823741007,Silapawattanatham - ศิลปวัฒนธรรม
facebook,140168069445927,average_engagement_per_post,653.7823741007194,306433.7823741007,Silapawattanatham - ศิลปวัฒนธรรม
facebook,1496114764046899,fan,304148.0,306350.30756159726,ติน่า เทย์เลอร์ - Tina Taylor
facebook,1496114764046899,average_engagement_per_post,2202.307561597281,306350.30756159726,ติน่า เทย์เลอร์ - Tina Taylor
facebook,1121727707871445,fan,295142.0,305475.66025641025,Nontakan Ns.
facebook,1121727707871445,average_engagement_per_post,10333.660256410256,305475.66025641025,Nontakan Ns.
facebook,409501445840561,fan,302949.0,305417.23155737703,พ่อผมเป็นคนอังกฤษ
facebook,409501445840561,average_engagement_per_post,2468.2315573770493,305417.23155737703,พ่อผมเป็นคนอังกฤษ
facebook,399823486828031,fan,304991.0,305386.6256267409,Florence room
facebook,399823486828031,average_engagement_per_post,395.6256267409471,305386.6256267409,Florence room
facebook,105747876138400,fan,305123.0,305158.83954227593,Ladyissue.com รีวิวเครื่องสำอาง
facebook,105747876138400,average_engagement_per_post,35.83954227590591,305158.83954227593,Ladyissue.com รีวิวเครื่องสำอาง
facebook,1449588781736882,fan,304605.0,304780.31020124914,เที่ยวไหนกัน วันศุกร์
facebook,1449588781736882,average_engagement_per_post,175.31020124913255,304780.31020124914,เที่ยวไหนกัน วันศุกร์
facebook,750221895144582,fan,299818.0,303506.5327072539,อ้วนจูนเนอร์
facebook,750221895144582,average_engagement_per_post,3688.532707253886,303506.5327072539,อ้วนจูนเนอร์
facebook,138458906178362,fan,303397.0,303414.8228379513,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม
facebook,138458906178362,average_engagement_per_post,17.822837951301427,303414.8228379513,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม
facebook,217262878398976,fan,300490.0,301916.75503355707,ลดพุง ลดโรค
facebook,217262878398976,average_engagement_per_post,1426.755033557047,301916.75503355707,ลดพุง ลดโรค
facebook,206095789406507,fan,300798.0,301099.4651435267,Overclockzone
facebook,206095789406507,average_engagement_per_post,301.46514352665497,301099.4651435267,Overclockzone
facebook,1798749050345218,fan,262921.0,300264.6343612335,Ozrealman
facebook,1798749050345218,average_engagement_per_post,37343.63436123348,300264.6343612335,Ozrealman
facebook,345679242258744,fan,295367.0,300170.35721703013,French Bulldog-French Pierre
facebook,345679242258744,average_engagement_per_post,4803.357217030114,300170.35721703013,French Bulldog-French Pierre
facebook,272520502944456,fan,299957.0,300048.30316850694,กินเพลิน เดินเที่ยว
facebook,272520502944456,average_engagement_per_post,91.30316850696111,300048.30316850694,กินเพลิน เดินเที่ยว
facebook,602594819849314,fan,298184.0,299622.8848484848,ครูเชอรี่ English Bright เรียนอังกฤษในชีวิตประจำวัน
