account_id,type,value,account_display_name,category,fan_range
2252121015106116,share,73560,Cafe of the day,Food and Drink,300K-500K
2252121015106116,comment,33595,Cafe of the day,Food and Drink,300K-500K
2252121015106116,tag_friend,30459,Cafe of the day,Food and Drink,300K-500K
2252121015106116,purchase_intention,1716,Cafe of the day,Food and Drink,300K-500K
226206701063477,total_engagement,97234,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
226206701063477,reaction,49003,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
226206701063477,share,29811,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
226206701063477,comment,10150,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
226206701063477,tag_friend,7303,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
226206701063477,purchase_intention,967,เที่ยวก่อนตาย Bucket list TH,Travel,300K-500K
227371694047121,total_engagement,20943079,คิ้วต่ำ,Writer and Quote,1M-9M
227371694047121,reaction,17398869,คิ้วต่ำ,Writer and Quote,1M-9M
227371694047121,share,3034530,คิ้วต่ำ,Writer and Quote,1M-9M
227371694047121,comment,359483,คิ้วต่ำ,Writer and Quote,1M-9M
227371694047121,tag_friend,148735,คิ้วต่ำ,Writer and Quote,1M-9M
227371694047121,purchase_intention,1462,คิ้วต่ำ,Writer and Quote,1M-9M
227943817574990,total_engagement,264090,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
227943817574990,reaction,136833,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
227943817574990,share,74880,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
227943817574990,comment,27955,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
227943817574990,tag_friend,22114,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
227943817574990,purchase_intention,2308,TravelHolic ชีวิตติดเที่ยว,Travel,300K-500K
233554666838358,total_engagement,103077582,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
233554666838358,reaction,89074053,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
233554666838358,share,10470549,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
233554666838358,comment,2491352,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
233554666838358,tag_friend,1023674,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
233554666838358,purchase_intention,17954,คาราโอเกะชั้นใต้ดิน,Writer and Quote,1M-9M
235394239844417,total_engagement,2947814,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
235394239844417,reaction,2546391,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
235394239844417,share,223630,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
235394239844417,comment,120293,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
235394239844417,tag_friend,52929,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
235394239844417,purchase_intention,4571,วิ่งไหนดี : Wingnaidee,Health and Well-being,500K-1M
236785626505504,total_engagement,13256128,สัตว์โลกอมตีน,Writer and Quote,1M-9M
236785626505504,reaction,11055453,สัตว์โลกอมตีน,Writer and Quote,1M-9M
236785626505504,share,1245240,สัตว์โลกอมตีน,Writer and Quote,1M-9M
236785626505504,comment,697176,สัตว์โลกอมตีน,Writer and Quote,1M-9M
236785626505504,tag_friend,254596,สัตว์โลกอมตีน,Writer and Quote,1M-9M
236785626505504,purchase_intention,3663,สัตว์โลกอมตีน,Writer and Quote,1M-9M
237160756408180,total_engagement,1498103,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
237160756408180,reaction,1043964,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
237160756408180,share,371270,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
237160756408180,comment,50958,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
237160756408180,tag_friend,31137,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
237160756408180,purchase_intention,774,หมอเสาวภา เลี้ยงลูกเชิงบวก,Writer and Quote,500K-1M
239865336048826,total_engagement,378137,ThinkofLiving.Com,Finance & Business,500K-1M
239865336048826,reaction,353333,ThinkofLiving.Com,Finance & Business,500K-1M
239865336048826,share,19005,ThinkofLiving.Com,Finance & Business,500K-1M
239865336048826,comment,3842,ThinkofLiving.Com,Finance & Business,500K-1M
239865336048826,tag_friend,1855,ThinkofLiving.Com,Finance & Business,500K-1M
239865336048826,purchase_intention,102,ThinkofLiving.Com,Finance & Business,500K-1M
240763106130265,total_engagement,29125116,ดูดวงความรัก,Writer and Quote,1M-9M
240763106130265,reaction,22081333,ดูดวงความรัก,Writer and Quote,1M-9M
240763106130265,share,4158851,ดูดวงความรัก,Writer and Quote,1M-9M
240763106130265,comment,1917391,ดูดวงความรัก,Writer and Quote,1M-9M
240763106130265,tag_friend,961032,ดูดวงความรัก,Writer and Quote,1M-9M
240763106130265,purchase_intention,6509,ดูดวงความรัก,Writer and Quote,1M-9M
242680179144366,total_engagement,159067,nuttaputch.com,Writer and Quote,300K-500K
242680179144366,reaction,98885,nuttaputch.com,Writer and Quote,300K-500K
242680179144366,share,58071,nuttaputch.com,Writer and Quote,300K-500K
242680179144366,comment,1440,nuttaputch.com,Writer and Quote,300K-500K
242680179144366,tag_friend,626,nuttaputch.com,Writer and Quote,300K-500K
242680179144366,purchase_intention,45,nuttaputch.com,Writer and Quote,300K-500K
244891225707334,total_engagement,356285,เลิกโง่,Writer and Quote,300K-500K
244891225707334,reaction,211508,เลิกโง่,Writer and Quote,300K-500K
244891225707334,share,106628,เลิกโง่,Writer and Quote,300K-500K
244891225707334,comment,23258,เลิกโง่,Writer and Quote,300K-500K
244891225707334,tag_friend,14535,เลิกโง่,Writer and Quote,300K-500K
244891225707334,purchase_intention,356,เลิกโง่,Writer and Quote,300K-500K
246863552054855,total_engagement,9975520,นัดเป็ด,Writer and Quote,1M-9M
246863552054855,reaction,7665744,นัดเป็ด,Writer and Quote,1M-9M
246863552054855,share,1227291,นัดเป็ด,Writer and Quote,1M-9M
246863552054855,comment,621601,นัดเป็ด,Writer and Quote,1M-9M
246863552054855,tag_friend,459210,นัดเป็ด,Writer and Quote,1M-9M
246863552054855,purchase_intention,1674,นัดเป็ด,Writer and Quote,1M-9M
251229325209149,total_engagement,4658116,MUJI SAMA むじ さま,Pet,300K-500K
251229325209149,reaction,4060149,MUJI SAMA むじ さま,Pet,300K-500K
251229325209149,share,352594,MUJI SAMA むじ さま,Pet,300K-500K
251229325209149,comment,159624,MUJI SAMA むじ さま,Pet,300K-500K
251229325209149,tag_friend,82416,MUJI SAMA むじ さま,Pet,300K-500K
251229325209149,purchase_intention,3333,MUJI SAMA むじ さま,Pet,300K-500K
252506308565649,total_engagement,314451,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
252506308565649,reaction,216805,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
252506308565649,share,94753,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
252506308565649,comment,2082,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
252506308565649,tag_friend,799,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
252506308565649,purchase_intention,12,ครูพี่แนน Enconcept : English to the MAX,Education,500K-1M
253770271412214,total_engagement,1269750,Foodie Munchies,Food and Drink,500K-1M
253770271412214,reaction,904819,Foodie Munchies,Food and Drink,500K-1M
253770271412214,share,197251,Foodie Munchies,Food and Drink,500K-1M
253770271412214,comment,85685,Foodie Munchies,Food and Drink,500K-1M
253770271412214,tag_friend,73290,Foodie Munchies,Food and Drink,500K-1M
253770271412214,purchase_intention,8705,Foodie Munchies,Food and Drink,500K-1M
257018124447871,total_engagement,5317242,Ninja And The Gang,Pet,300K-500K
257018124447871,reaction,5079691,Ninja And The Gang,Pet,300K-500K
257018124447871,share,111687,Ninja And The Gang,Pet,300K-500K
257018124447871,comment,108009,Ninja And The Gang,Pet,300K-500K
257018124447871,tag_friend,16471,Ninja And The Gang,Pet,300K-500K
257018124447871,purchase_intention,1384,Ninja And The Gang,Pet,300K-500K
261151727329369,total_engagement,1986170,Blacklist Secret,Blogger/Influencer,500K-1M
261151727329369,reaction,1694280,Blacklist Secret,Blogger/Influencer,500K-1M
261151727329369,share,199957,Blacklist Secret,Blogger/Influencer,500K-1M
261151727329369,comment,57005,Blacklist Secret,Blogger/Influencer,500K-1M
261151727329369,tag_friend,33806,Blacklist Secret,Blogger/Influencer,500K-1M
261151727329369,purchase_intention,1122,Blacklist Secret,Blogger/Influencer,500K-1M
262031227181709,total_engagement,405231,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
262031227181709,reaction,350081,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
262031227181709,share,36583,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
262031227181709,comment,13723,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
262031227181709,tag_friend,4029,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
262031227181709,purchase_intention,815,Superbike Magazine (Thailand's Edition) Fan Page,Media/News Company,500K-1M
263113107368276,total_engagement,49128789,Tagple,Entertainment,1M-9M
263113107368276,reaction,45212777,Tagple,Entertainment,1M-9M
263113107368276,share,2805271,Tagple,Entertainment,1M-9M
263113107368276,comment,1036272,Tagple,Entertainment,1M-9M
263113107368276,tag_friend,68261,Tagple,Entertainment,1M-9M
263113107368276,purchase_intention,6208,Tagple,Entertainment,1M-9M
263587187118760,total_engagement,2812933,Pixel Crazy 8bit,Writer and Quote,300K-500K
263587187118760,reaction,2606606,Pixel Crazy 8bit,Writer and Quote,300K-500K
263587187118760,share,128384,Pixel Crazy 8bit,Writer and Quote,300K-500K
263587187118760,comment,61120,Pixel Crazy 8bit,Writer and Quote,300K-500K
263587187118760,tag_friend,16155,Pixel Crazy 8bit,Writer and Quote,300K-500K
263587187118760,purchase_intention,668,Pixel Crazy 8bit,Writer and Quote,300K-500K
264859813692939,total_engagement,8826258,พี่โบน,Pet,300K-500K
264859813692939,reaction,8571601,พี่โบน,Pet,300K-500K
264859813692939,share,74726,พี่โบน,Pet,300K-500K
264859813692939,comment,154111,พี่โบน,Pet,300K-500K
264859813692939,tag_friend,25084,พี่โบน,Pet,300K-500K
264859813692939,purchase_intention,736,พี่โบน,Pet,300K-500K
264877176917295,total_engagement,55085806,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
264877176917295,reaction,46680673,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
264877176917295,share,5192971,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
264877176917295,comment,1763758,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
264877176917295,tag_friend,1420824,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
264877176917295,purchase_intention,27580,ผู้หญิง Salaryman Thailand,Writer and Quote,1M-9M
266200787166316,total_engagement,10477682,LowGrade,Gaming Video Creator,300K-500K
266200787166316,reaction,9574296,LowGrade,Gaming Video Creator,300K-500K
266200787166316,share,372199,LowGrade,Gaming Video Creator,300K-500K
266200787166316,comment,505309,LowGrade,Gaming Video Creator,300K-500K
266200787166316,tag_friend,24150,LowGrade,Gaming Video Creator,300K-500K
266200787166316,purchase_intention,1728,LowGrade,Gaming Video Creator,300K-500K
267619780327038,total_engagement,49913,กูเที่ยวไปเรื่อย,Travel,300K-500K
267619780327038,reaction,42807,กูเที่ยวไปเรื่อย,Travel,300K-500K
267619780327038,share,4476,กูเที่ยวไปเรื่อย,Travel,300K-500K
267619780327038,comment,1588,กูเที่ยวไปเรื่อย,Travel,300K-500K
267619780327038,tag_friend,922,กูเที่ยวไปเรื่อย,Travel,300K-500K
267619780327038,purchase_intention,120,กูเที่ยวไปเรื่อย,Travel,300K-500K
268004687041618,total_engagement,3138888,กิต งายย,Gaming Video Creator,300K-500K
268004687041618,reaction,2694277,กิต งายย,Gaming Video Creator,300K-500K
268004687041618,share,81084,กิต งายย,Gaming Video Creator,300K-500K
268004687041618,comment,342252,กิต งายย,Gaming Video Creator,300K-500K
268004687041618,tag_friend,18048,กิต งายย,Gaming Video Creator,300K-500K
268004687041618,purchase_intention,3227,กิต งายย,Gaming Video Creator,300K-500K
268152116558269,total_engagement,2984774,Money Coach,Finance & Business,300K-500K
268152116558269,reaction,2435277,Money Coach,Finance & Business,300K-500K
268152116558269,share,348922,Money Coach,Finance & Business,300K-500K
268152116558269,comment,175158,Money Coach,Finance & Business,300K-500K
268152116558269,tag_friend,21564,Money Coach,Finance & Business,300K-500K
268152116558269,purchase_intention,3853,Money Coach,Finance & Business,300K-500K
270112816346419,total_engagement,848683,เหล้ามายังไหว,Food and Drink,1M-9M
270112816346419,reaction,688899,เหล้ามายังไหว,Food and Drink,1M-9M
270112816346419,share,104428,เหล้ามายังไหว,Food and Drink,1M-9M
270112816346419,comment,38894,เหล้ามายังไหว,Food and Drink,1M-9M
270112816346419,tag_friend,15844,เหล้ามายังไหว,Food and Drink,1M-9M
270112816346419,purchase_intention,618,เหล้ามายังไหว,Food and Drink,1M-9M
270358866710215,total_engagement,4265448,กินเก่ง,Food and Drink,1M-9M
270358866710215,reaction,2990230,กินเก่ง,Food and Drink,1M-9M
270358866710215,share,1014672,กินเก่ง,Food and Drink,1M-9M
270358866710215,comment,141505,กินเก่ง,Food and Drink,1M-9M
270358866710215,tag_friend,102064,กินเก่ง,Food and Drink,1M-9M
270358866710215,purchase_intention,16977,กินเก่ง,Food and Drink,1M-9M
271918429854820,total_engagement,884891,Rocky Journey,Writer and Quote,500K-1M
271918429854820,reaction,758549,Rocky Journey,Writer and Quote,500K-1M
271918429854820,share,55676,Rocky Journey,Writer and Quote,500K-1M
271918429854820,comment,49569,Rocky Journey,Writer and Quote,500K-1M
271918429854820,tag_friend,19951,Rocky Journey,Writer and Quote,500K-1M
271918429854820,purchase_intention,1146,Rocky Journey,Writer and Quote,500K-1M
272609309612079,total_engagement,35167786,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
272609309612079,reaction,32518193,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
272609309612079,share,826852,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
272609309612079,comment,1494151,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
272609309612079,tag_friend,295391,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
272609309612079,purchase_intention,33199,อีเจี๊ยบ เลียบด่วน,Media/News Company,1M-9M
274703255906765,total_engagement,11687342,Bie The Ska,Blogger/Influencer,1M-9M
274703255906765,reaction,10813843,Bie The Ska,Blogger/Influencer,1M-9M
274703255906765,share,569271,Bie The Ska,Blogger/Influencer,1M-9M
274703255906765,comment,248119,Bie The Ska,Blogger/Influencer,1M-9M
274703255906765,tag_friend,54596,Bie The Ska,Blogger/Influencer,1M-9M
274703255906765,purchase_intention,1513,Bie The Ska,Blogger/Influencer,1M-9M
276439945704187,total_engagement,9670374,สมาคมกวนTeen,Writer and Quote,1M-9M
276439945704187,reaction,8330910,สมาคมกวนTeen,Writer and Quote,1M-9M
276439945704187,share,818978,สมาคมกวนTeen,Writer and Quote,1M-9M
276439945704187,comment,311291,สมาคมกวนTeen,Writer and Quote,1M-9M
276439945704187,tag_friend,206737,สมาคมกวนTeen,Writer and Quote,1M-9M
276439945704187,purchase_intention,2458,สมาคมกวนTeen,Writer and Quote,1M-9M
277014579109938,total_engagement,3868144,โดนใจ Like เลย,Sales and review,1M-9M
277014579109938,reaction,3287551,โดนใจ Like เลย,Sales and review,1M-9M
277014579109938,share,377165,โดนใจ Like เลย,Sales and review,1M-9M
277014579109938,comment,116532,โดนใจ Like เลย,Sales and review,1M-9M
277014579109938,tag_friend,86049,โดนใจ Like เลย,Sales and review,1M-9M
277014579109938,purchase_intention,847,โดนใจ Like เลย,Sales and review,1M-9M
277414225954537,total_engagement,1064392,คุณแม่เลอค่า,Writer and Quote,300K-500K
277414225954537,reaction,1005518,คุณแม่เลอค่า,Writer and Quote,300K-500K
277414225954537,share,33229,คุณแม่เลอค่า,Writer and Quote,300K-500K
277414225954537,comment,19308,คุณแม่เลอค่า,Writer and Quote,300K-500K
277414225954537,tag_friend,5954,คุณแม่เลอค่า,Writer and Quote,300K-500K
277414225954537,purchase_intention,383,คุณแม่เลอค่า,Writer and Quote,300K-500K
277917898974583,total_engagement,8916,วงกลม.,Writer and Quote,300K-500K
277917898974583,reaction,7525,วงกลม.,Writer and Quote,300K-500K
277917898974583,share,918,วงกลม.,Writer and Quote,300K-500K
277917898974583,comment,258,วงกลม.,Writer and Quote,300K-500K
277917898974583,tag_friend,172,วงกลม.,Writer and Quote,300K-500K
277917898974583,purchase_intention,43,วงกลม.,Writer and Quote,300K-500K
282642241937428,total_engagement,552014,FreeLance บ้าเที่ยว,Travel,500K-1M
282642241937428,reaction,272740,FreeLance บ้าเที่ยว,Travel,500K-1M
282642241937428,share,114113,FreeLance บ้าเที่ยว,Travel,500K-1M
282642241937428,comment,84495,FreeLance บ้าเที่ยว,Travel,500K-1M
282642241937428,tag_friend,68123,FreeLance บ้าเที่ยว,Travel,500K-1M
282642241937428,purchase_intention,12543,FreeLance บ้าเที่ยว,Travel,500K-1M
282957395152559,total_engagement,3684482,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
282957395152559,reaction,2831000,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
282957395152559,share,643570,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
282957395152559,comment,129773,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
282957395152559,tag_friend,79456,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
282957395152559,purchase_intention,683,เรน ทหารม้าโยโกฮาม่า,Blogger/Influencer,1M-9M
283196627295,total_engagement,42862,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283196627295,reaction,35311,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283196627295,share,3886,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283196627295,comment,2188,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283196627295,tag_friend,1461,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283196627295,purchase_intention,16,ข่าวสารประเทศไทย,Media/News Company,1M-9M
283313225018367,total_engagement,82,ความรู้สึกในใจ,Writer and Quote,500K-1M
283313225018367,reaction,72,ความรู้สึกในใจ,Writer and Quote,500K-1M
283313225018367,share,9,ความรู้สึกในใจ,Writer and Quote,500K-1M
283313225018367,comment,1,ความรู้สึกในใจ,Writer and Quote,500K-1M
283313225018367,tag_friend,0,ความรู้สึกในใจ,Writer and Quote,500K-1M
283313225018367,purchase_intention,0,ความรู้สึกในใจ,Writer and Quote,500K-1M
284464578688453,total_engagement,13511048,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284464578688453,reaction,13214791,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284464578688453,share,102841,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284464578688453,comment,187098,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284464578688453,tag_friend,4920,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284464578688453,purchase_intention,1398,Bo Vanda Sahawong,Blogger/Influencer,500K-1M
284932631556418,total_engagement,1394057,Nina BeautyWorld,Blogger/Influencer,1M-9M
284932631556418,reaction,1198885,Nina BeautyWorld,Blogger/Influencer,1M-9M
284932631556418,share,101657,Nina BeautyWorld,Blogger/Influencer,1M-9M
284932631556418,comment,51082,Nina BeautyWorld,Blogger/Influencer,1M-9M
284932631556418,tag_friend,40501,Nina BeautyWorld,Blogger/Influencer,1M-9M
284932631556418,purchase_intention,1932,Nina BeautyWorld,Blogger/Influencer,1M-9M
285719301871226,total_engagement,1860276,หมูแข็งแรง,Food and Drink,1M-9M
285719301871226,reaction,1152603,หมูแข็งแรง,Food and Drink,1M-9M
285719301871226,share,612762,หมูแข็งแรง,Food and Drink,1M-9M
285719301871226,comment,53881,หมูแข็งแรง,Food and Drink,1M-9M
285719301871226,tag_friend,36270,หมูแข็งแรง,Food and Drink,1M-9M
285719301871226,purchase_intention,4760,หมูแข็งแรง,Food and Drink,1M-9M
286129434916705,total_engagement,6733400,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
286129434916705,reaction,5781469,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
286129434916705,share,475682,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
286129434916705,comment,278792,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
286129434916705,tag_friend,195010,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
286129434916705,purchase_intention,2447,คลิปฮาน้ำตาเล็ด,Entertainment,1M-9M
287839984997170,total_engagement,1951382,Bacon Time,Gaming Video Creator,300K-500K
287839984997170,reaction,1818674,Bacon Time,Gaming Video Creator,300K-500K
287839984997170,share,49422,Bacon Time,Gaming Video Creator,300K-500K
287839984997170,comment,67897,Bacon Time,Gaming Video Creator,300K-500K
287839984997170,tag_friend,14468,Bacon Time,Gaming Video Creator,300K-500K
287839984997170,purchase_intention,921,Bacon Time,Gaming Video Creator,300K-500K
289718504411335,total_engagement,1167974,ผมม้าพาเที่ยว,Travel,300K-500K
289718504411335,reaction,822923,ผมม้าพาเที่ยว,Travel,300K-500K
289718504411335,share,222798,ผมม้าพาเที่ยว,Travel,300K-500K
289718504411335,comment,65702,ผมม้าพาเที่ยว,Travel,300K-500K
289718504411335,tag_friend,51198,ผมม้าพาเที่ยว,Travel,300K-500K
289718504411335,purchase_intention,5353,ผมม้าพาเที่ยว,Travel,300K-500K
290850534699433,total_engagement,460221,FINSTREET,Finance & Business,300K-500K
290850534699433,reaction,214481,FINSTREET,Finance & Business,300K-500K
290850534699433,share,189127,FINSTREET,Finance & Business,300K-500K
290850534699433,comment,38896,FINSTREET,Finance & Business,300K-500K
290850534699433,tag_friend,17101,FINSTREET,Finance & Business,300K-500K
290850534699433,purchase_intention,616,FINSTREET,Finance & Business,300K-500K
292538100881881,total_engagement,15301058,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
292538100881881,reaction,13617446,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
292538100881881,share,124578,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
292538100881881,comment,1208645,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
292538100881881,tag_friend,347896,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
292538100881881,purchase_intention,2493,Madampam Makeup by Winlaphat,Blogger/Influencer,1M-9M
293702954094417,total_engagement,2096588,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
293702954094417,reaction,2045646,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
293702954094417,share,16965,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
293702954094417,comment,29922,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
293702954094417,tag_friend,3534,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
293702954094417,purchase_intention,521,แย้ นนทพร ธีระวัฒนสุข,Blogger/Influencer,500K-1M
295142745115,total_engagement,4736696,Migrationology,Food and Drink,1M-9M
295142745115,reaction,3943468,Migrationology,Food and Drink,1M-9M
295142745115,share,584637,Migrationology,Food and Drink,1M-9M
295142745115,comment,148530,Migrationology,Food and Drink,1M-9M
295142745115,tag_friend,59522,Migrationology,Food and Drink,1M-9M
295142745115,purchase_intention,539,Migrationology,Food and Drink,1M-9M
296157880399391,total_engagement,449280,SpokeDark TV,Media/News Company,1M-9M
296157880399391,reaction,382191,SpokeDark TV,Media/News Company,1M-9M
296157880399391,share,41471,SpokeDark TV,Media/News Company,1M-9M
296157880399391,comment,17618,SpokeDark TV,Media/News Company,1M-9M
296157880399391,tag_friend,7781,SpokeDark TV,Media/News Company,1M-9M
296157880399391,purchase_intention,219,SpokeDark TV,Media/News Company,1M-9M
296293617141722,total_engagement,4083686,Ar-pae.com,Travel,1M-9M
296293617141722,reaction,3239246,Ar-pae.com,Travel,1M-9M
296293617141722,share,311620,Ar-pae.com,Travel,1M-9M
296293617141722,comment,310396,Ar-pae.com,Travel,1M-9M
296293617141722,tag_friend,217197,Ar-pae.com,Travel,1M-9M
296293617141722,purchase_intention,5227,Ar-pae.com,Travel,1M-9M
296684477016233,total_engagement,730684,Beauty Mouthsy,Blogger/Influencer,500K-1M
296684477016233,reaction,655562,Beauty Mouthsy,Blogger/Influencer,500K-1M
296684477016233,share,26790,Beauty Mouthsy,Blogger/Influencer,500K-1M
296684477016233,comment,38751,Beauty Mouthsy,Blogger/Influencer,500K-1M
296684477016233,tag_friend,8762,Beauty Mouthsy,Blogger/Influencer,500K-1M
296684477016233,purchase_intention,819,Beauty Mouthsy,Blogger/Influencer,500K-1M
299169006916178,total_engagement,861304,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299169006916178,reaction,735627,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299169006916178,share,81346,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299169006916178,comment,27254,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299169006916178,tag_friend,16838,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299169006916178,purchase_intention,239,เรียนเจ้านายที่เคารพ,Writer and Quote,500K-1M
299528675550,total_engagement,3271298,iLaw,Media/News Company,300K-500K
299528675550,reaction,2594389,iLaw,Media/News Company,300K-500K
299528675550,share,555006,iLaw,Media/News Company,300K-500K
299528675550,comment,94981,iLaw,Media/News Company,300K-500K
299528675550,tag_friend,26147,iLaw,Media/News Company,300K-500K
299528675550,purchase_intention,775,iLaw,Media/News Company,300K-500K
302140983971888,total_engagement,8372433,กินไปเหอะ,Food and Drink,500K-1M
302140983971888,reaction,5579657,กินไปเหอะ,Food and Drink,500K-1M
302140983971888,share,1250082,กินไปเหอะ,Food and Drink,500K-1M
302140983971888,comment,832386,กินไปเหอะ,Food and Drink,500K-1M
302140983971888,tag_friend,643337,กินไปเหอะ,Food and Drink,500K-1M
302140983971888,purchase_intention,66971,กินไปเหอะ,Food and Drink,500K-1M
310072402340612,total_engagement,2309371,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
310072402340612,reaction,1845066,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
310072402340612,share,225990,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
310072402340612,comment,147740,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
310072402340612,tag_friend,88351,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
310072402340612,purchase_intention,2224,บันทึกของตุ๊ด,Blogger/Influencer,1M-9M
311696612273483,total_engagement,5053530,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
311696612273483,reaction,4862745,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
311696612273483,share,81958,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
311696612273483,comment,96873,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
311696612273483,tag_friend,11168,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
311696612273483,purchase_intention,786,จอนนี่แมวศุภลักษณ์,Pet,500K-1M
315670301797729,total_engagement,1142757,Autospinn.Fans,Automobile,500K-1M
315670301797729,reaction,989882,Autospinn.Fans,Automobile,500K-1M
315670301797729,share,99364,Autospinn.Fans,Automobile,500K-1M
315670301797729,comment,39300,Autospinn.Fans,Automobile,500K-1M
